,I1,I2,V1,V2,a1,a2,b1,b2,gammaTuple,harmonic,power,Pin,Pout,Gain,Pdc1,Pdc2,PAE,drainEff,Load Gamma,r,x
82,,,,,(2.2525e-10-1.2654e-10j),(5.7811e-10-7.8103e-10j),(0.0017596+0.00049269j),(0.0067967-0.0010112j),"(4,)",2,1,-27.774219535273,-16.269255687918562,11.504963847354439,,,,,(9.994180439662666e-08-1.0004396948432787e-07j),9.994180439662666e-08,-1.0004396948432787e-07
83,,,,,(3.956e-11+8.9388e-11j),(1.8844e-10+2.7909e-10j),(-0.00024932+0.00064445j),(-0.00045448+0.0023376j),"(4,)",3,1,-36.220782077634006,-25.473760284447607,10.7470217931864,,,,,(9.994110128575312e-08-1.000433058317715e-07j),9.994110128575312e-08,-1.000433058317715e-07
84,1.8236e-09,0.036545,-0.3,3.0,(0.079527+5.7545e-09j),(-0.056497-0.017383j),(-0.042937-0.064909j),(-0.086917+0.28248j),"(4,)",1,2,-8.73252703415645,16.2250122358183,24.95753926997475,-5.470799999999999e-10,0.10963500000000001,38.12088115656495,38.24300432845351,(2.288610295521387e-06+0.20000283588522708j),2.288610295521387e-06,0.20000283588522708
85,,,,,(2.4432e-10-1.5348e-10j),(6.0298e-10-9.0185e-10j),(0.0019885+0.00045547j),(0.0075254-0.0014906j),"(4,)",2,2,-26.817712083438572,-15.3125745300163,11.50513755342227,,,,,(9.99423985307722e-08-1.0004463028543748e-07j),9.99423985307722e-08,-1.0004463028543748e-07
86,,,,,(5.5704e-11+1.632e-10j),(2.882e-10+5.1939e-10j),(-0.00053721+0.0010941j),(-0.0011581+0.0040376j),"(4,)",3,2,-31.291136654946925,-20.544474847373536,10.746661807573389,,,,,(9.994239815113467e-08-1.0004539610135455e-07j),9.994239815113467e-08,-1.0004539610135455e-07
87,8.6011e-09,0.037019,-0.3,3.0,(0.089231+6.1406e-09j),(-0.06104-0.019547j),(-0.046223-0.074034j),(-0.097736+0.3052j),"(4,)",1,3,-7.6374941204328195,16.928090330820147,24.565584451252967,-2.5803299999999995e-09,0.11105700000000002,44.232613167562576,44.38774633161349,(5.943561538668287e-07+0.19999980966581563j),5.943561538668287e-07,0.19999980966581563
88,,,,,(2.3952e-10-1.9127e-10j),(5.2811e-10-1.024e-09j),(0.002153+0.00024208j),(0.0077623-0.0024756j),"(4,)",2,3,-26.294858254622486,-14.78980338840853,11.50505486621396,,,,,(9.994234855897269e-08-1.0004544038589172e-07j),9.994234855897269e-08,-1.0004544038589172e-07
89,,,,,(6.6982e-11+2.9403e-10j),(4.0569e-10+9.5671e-10j),(-0.0011362+0.0018044j),(-0.0027588+0.006811j),"(4,)",3,3,-26.43323208280552,-15.686306186803487,10.74692589600203,,,,,(9.994193397325251e-08-1.0004548633760226e-07j),9.994193397325251e-08,-1.0004548633760226e-07
90,2.298e-08,0.037563,-0.3,3.0,(0.10012+6.4123e-09j),(-0.064853-0.021851j),(-0.04877-0.084809j),(-0.10926+0.32427j),"(4,)",1,4,-6.449940958895379,17.49757190142597,23.947512860321353,-6.894e-09,0.112689,49.673201320004594,49.87416814862142,(1.836298909944545e-06+0.19999629742492706j),1.836298909944545e-06,0.19999629742492706
91,,,,,(2.2559e-10-2.5844e-10j),(3.7629e-10-1.2347e-09j),(0.0024216-0.00016578j),(0.0080575-0.004288j),"(4,)",2,4,-25.307945625608074,-13.803315566444256,11.50463005916382,,,,,(9.994388745699394e-08-1.0004847788822963e-07j),9.994388745699394e-08,-1.0004847788822963e-07
92,,,,,(5.7916e-11+4.9052e-10j),(4.957e-10+1.6286e-09j),(-0.0021624+0.0027432j),(-0.00567+0.010619j),"(4,)",3,4,-22.14630297161857,-11.399254624511983,10.747048347106588,,,,,(9.994671458023083e-08-1.0004688498633663e-07j),9.994671458023083e-08,-1.0004688498633663e-07
93,4.5318e-08,0.038266,-0.3,3.0,(0.11233+6.5582e-09j),(-0.067947-0.024194j),(-0.050514-0.097284j),(-0.12097+0.33974j),"(4,)",1,5,-5.212978641138432,17.95375470455487,23.166733345693302,-1.35954e-08,0.11479800000000001,54.117961988449245,54.38024358220525,(-9.301305742456193e-07+0.19999738776092177j),-9.301305742456193e-07,0.19999738776092177
94,,,,,(2.1685e-10-3.5804e-10j),(1.9308e-10-1.5626e-09j),(0.0028752-0.00070734j),(0.0087823-0.0068435j),"(4,)",2,5,-23.581737918935566,-12.077404207697063,11.504333711238505,,,,,(9.994442688782323e-08-1.0004558197660994e-07j),9.994442688782323e-08,-1.0004558197660994e-07
95,,,,,(9.7029e-12+7.2994e-10j),(4.7674e-10+2.471e-09j),(-0.0036038+0.0036984j),(-0.0099797+0.014735j),"(4,)",3,5,-18.75079661581398,-8.00361860740058,10.747178008413396,,,,,(9.99400062871278e-08-1.0004148495036644e-07j),9.99400062871278e-08,-1.0004148495036644e-07
96,8.432e-08,0.03902,-0.3,3.0,(0.12604+6.6253e-09j),(-0.070533-0.026449j),(-0.051539-0.11141j),(-0.13225+0.35267j),"(4,)",1,6,-3.884758446784175,18.33120765541297,22.215966102197147,-2.5296e-08,0.11706,57.82253234708694,58.171765637280025,(1.553717611126572e-06+0.19999658184945113j),1.553717611126572e-06,0.19999658184945113
97,,,,,(2.0256e-10-4.7062e-10j),(-2.9872e-11-1.9276e-09j),(0.0033675-0.0013435j),(0.0094943-0.0097832j),"(4,)",2,6,-21.82267802844772,-10.31861039759227,11.50406763085545,,,,,(9.994193853205509e-08-1.0004402925473162e-07j),9.994193853205509e-08,-1.0004402925473162e-07
98,,,,,(-9.424e-11+9.7799e-10j),(2.771e-10+3.3763e-09j),(-0.0053625+0.0044227j),(-0.015506+0.01826j),"(4,)",3,6,-16.169328970036617,-5.4222128997069365,10.747116070329684,,,,,(9.994451957224208e-08-1.0004598688319748e-07j),9.994451957224208e-08,-1.0004598688319748e-07
99,1.4481e-07,0.039778,-0.3,3.0,(0.14142+6.612e-09j),(-0.07271-0.028546j),(-0.051866-0.12725j),(-0.14273+0.36355j),"(4,)",1,7,-2.5298773098077403,18.64626275989262,21.17614006970036,-4.3443e-08,0.119334,60.888709521175834,61.35671191110663,(8.268740486418768e-18+0.19999999999999998j),8.268740486418768e-18,0.19999999999999998
100,,,,,(1.767e-10-5.8711e-10j),(-2.955e-10-2.2888e-09j),(0.0038245-0.0020521j),(0.0099735-0.012917j),"(4,)",2,7,-20.259971705500426,-8.75626880074427,11.503702904756157,,,,,(9.994480775923768e-08-1.0004641481665689e-07j),9.994480775923768e-08,-1.0004641481665689e-07
101,,,,,(-2.4481e-10+1.2161e-09j),(-9.1755e-11+4.2711e-09j),(-0.0073019+0.0048499j),(-0.021826+0.020887j),"(4,)",3,7,-14.154467449443604,-3.4072999888441524,10.747167460599451,,,,,(9.994412461473284e-08-1.0004430812664143e-07j),9.994412461473284e-08,-1.0004430812664143e-07
102,2.3243e-07,0.040486,-0.3,3.0,(0.15868+6.5412e-09j),(-0.074552-0.030408j),(-0.051486-0.14491j),(-0.15204+0.37276j),"(4,)",1,8,-1.164447091691692,18.9093363088351,20.073783400526793,-6.9729e-08,0.12145800000000001,63.41859158227533,64.04828501704291,0.2j,0.0,0.2
103,,,,,(1.3754e-10-7.0096e-10j),(-6.0529e-10-2.6164e-09j),(0.004193-0.0028157j),(0.010064-0.016104j),"(4,)",2,8,-18.943294881469434,-7.439766797139327,11.503528084330107,,,,,(9.994613719940235e-08-1.0004644341621865e-07j),9.994613719940235e-08,-1.0004644341621865e-07
104,,,,,(-4.3583e-10+1.4355e-09j),(-6.025e-10+5.1365e-09j),(-0.0093581+0.0050035j),(-0.028709+0.022657j),"(4,)",3,8,-12.494567092533998,-1.7472116159512106,10.74735547658279,,,,,(9.994035346798043e-08-1.0004358951812907e-07j),9.994035346798043e-08,-1.0004358951812907e-07
105,3.376e-07,0.041139,-0.3,3.0,(0.17804+6.4005e-09j),(-0.076105-0.031963j),(-0.05036-0.16454j),(-0.15981+0.38052j),"(4,)",1,9,0.18846154245465285,19.125438098756504,18.93697655630185,-1.0128e-07,0.123417,65.40120149817284,66.24739788926972,(-1.2957429788278739e-06+0.20000317216620797j),-1.2957429788278739e-06,0.20000317216620797
106,,,,,(7.5262e-11-8.069e-10j),(-9.8004e-10-2.883e-09j),(0.0044111-0.0036526j),(0.0095255-0.019312j),"(4,)",2,9,-17.851655533379397,-6.348036760151766,11.503618773227629,,,,,(9.994020890027726e-08-1.000424844593823e-07j),9.994020890027726e-08,-1.000424844593823e-07
107,,,,,(-6.5684e-10+1.6368e-09j),(-1.2298e-09+5.952e-09j),(-0.011467+0.0049023j),(-0.035923+0.023594j),"(4,)",3,9,-11.092308068743058,-0.34530472930815925,10.747003339434897,,,,,(9.994354344027859e-08-1.0004543150822782e-07j),9.994354344027859e-08,-1.0004543150822782e-07
108,1.514e-11,0.034616,-0.3,3.0,(0.070879+6.5992e-09j),(-0.034117+0.037856j),(-0.040885-0.045784j),(-0.053089+0.24921j),"(5,)",1,1,-2.020145068286927,14.936463642785831,16.956608711072757,-4.542e-12,0.103848,29.404006257222072,30.008772242123104,(0.17320743850766593+0.10000236867327367j),0.17320743850766593,0.10000236867327367
109,,,,,(1.1862e-10-2.5897e-12j),(4.0309e-10-1.911e-10j),(0.00060576+0.00058029j),(0.0029706+0.0010616j),"(5,)",2,1,-34.5365376242297,-23.031432411032725,11.505105213196977,,,,,(9.993985826552555e-08-1.0004583368164072e-07j),9.993985826552555e-08,-1.0004583368164072e-07
110,,,,,(4.4198e-11+8.3895e-11j),(2.0113e-10+2.5761e-10j),(-0.00019826+0.00064067j),(-0.00028359+0.0022937j),"(5,)",3,1,-36.48044265489616,-25.733681469140272,10.746761185755894,,,,,(9.994258195500061e-08-1.0004478214963537e-07j),9.994258195500061e-08,-1.0004478214963537e-07
111,1.7126e-10,0.034536,-0.3,3.0,(0.079527+7.1626e-09j),(-0.037776+0.041074j),(-0.044718-0.052605j),(-0.06089+0.2723j),"(5,)",1,2,-1.0858571768040417,15.725276444253673,16.811133621057714,-5.1378000000000003e-11,0.10360799999999999,35.31736172303294,36.06902094818932,(0.17320212267073742+0.09999898182364596j),0.17320212267073742,0.09999898182364596
112,,,,,(7.9573e-11+3.347e-11j),(3.2426e-10-7.2464e-12j),(0.00022991+0.0005649j),(0.0016568+0.001586j),"(5,)",2,2,-37.30521359279392,-25.800126928236846,11.505086664557076,,,,,(9.9943531403908e-08-1.0004637904792256e-07j),9.9943531403908e-08,-1.0004637904792256e-07
113,,,,,(7.9128e-11+1.6952e-10j),(3.7188e-10+5.271e-10j),(-0.00045213+0.0012441j),(-0.00077841+0.0044948j),"(5,)",3,2,-30.574447465470595,-19.82775672259344,10.746690742877155,,,,,(9.994324863546988e-08-1.0004378930549436e-07j),9.994324863546988e-08,-1.0004378930549436e-07
114,2.5585e-09,0.034182,-0.3,3.0,(0.089231+7.6288e-09j),(-0.041403+0.043762j),(-0.048103-0.061005j),(-0.069873+0.293j),"(5,)",1,3,-0.16224300013573692,16.389977081128663,16.552220081264398,-7.675499999999999e-10,0.102546,41.530265612018,42.469679497981396,(0.17320625717758759+0.10000190850590587j),0.17320625717758759,0.10000190850590587
115,,,,,(-1.2074e-11+8.0092e-11j),(8.1744e-11+2.9311e-10j),(-0.00046027+0.00033995j),(-0.0010579+0.0018739j),"(5,)",2,3,-37.85932119465977,-26.35387699349158,11.505444201168189,,,,,(9.993877525220726e-08-1.0004228098581036e-07j),9.993877525220726e-08,-1.0004228098581036e-07
116,,,,,(1.1135e-10+3.2105e-10j),(5.7331e-10+1.0212e-09j),(-0.0010484+0.0021623j),(-0.0022435+0.0079718j),"(5,)",3,3,-25.395017830234213,-14.648142297498259,10.746875532735952,,,,,(9.994594024638376e-08-1.0004499823662936e-07j),9.994594024638376e-08,-1.0004499823662936e-07
117,1.2575e-08,0.033689,-0.3,3.0,(0.10012+7.9706e-09j),(-0.044826+0.04582j),(-0.050797-0.071137j),(-0.079552+0.31047j),"(5,)",1,4,0.7613166483313344,16.928966837898503,16.16765018956717,-3.7724999999999995e-09,0.10106699999999999,47.60608928037834,48.78511231559264,(0.17320588809728799+0.10000040322763727j),0.17320588809728799,0.10000040322763727
118,,,,,(-1.3866e-10+1.1373e-10j),(-3.0109e-10+6.031e-10j),(-0.0012613-0.00012512j),(-0.004522+0.0015079j),"(5,)",2,4,-30.951404246959157,-19.445787304542552,11.505616942416605,,,,,(9.994361600623097e-08-1.0004312724993461e-07j),9.994361600623097e-08,-1.0004312724993461e-07
119,,,,,(1.1332e-10+5.3798e-10j),(7.1234e-10+1.7552e-09j),(-0.0021219+0.0032565j),(-0.0052208+0.012336j),"(5,)",3,4,-21.2184452606918,-10.471261074108488,10.747184186583311,,,,,(9.994314145603497e-08-1.0004240863437643e-07j),9.994314145603497e-08,-1.0004240863437643e-07
120,3.2164e-08,0.033401,-0.3,3.0,(0.11233+8.1818e-09j),(-0.047929+0.047182j),(-0.052625-0.083162j),(-0.089585+0.32412j),"(5,)",1,5,1.6624060983437763,17.346235024710797,15.683828926367019,-9.6492e-09,0.100203,52.704607860543064,54.16799719569274,(0.17320905373515086+0.10000020647024717j),0.17320905373515086,0.10000020647024717
121,,,,,(-2.4956e-10+1.1742e-10j),(-6.7679e-10+7.8555e-10j),(-0.0018334-0.00066307j),(-0.0073124+0.00054012j),"(5,)",2,5,-27.2113013970233,-15.70547120088975,11.505830196133548,,,,,(9.994342057222564e-08-1.0004493185281569e-07j),9.994342057222564e-08,-1.0004493185281569e-07
122,,,,,(7.1308e-11+8.0542e-10j),(7.3506e-10+2.6895e-09j),(-0.003669+0.0043895j),(-0.0097814+0.017119j),"(5,)",3,5,-17.8609366024988,-7.1137529335396055,10.747183668959195,,,,,(9.994350900612168e-08-1.0004366136996781e-07j),9.994350900612168e-08,-1.0004366136996781e-07
123,7.2656e-08,0.033487,-0.3,3.0,(0.12604+8.2616e-09j),(-0.050687+0.047956j),(-0.053581-0.097113j),(-0.09959+0.33437j),"(5,)",1,6,2.5336505943013883,17.66608068776073,15.132430093459341,-2.17968e-08,0.10046100000000001,56.37426057126642,58.1581484829934,(0.1732066406693347+0.10000104870574801j),0.1732066406693347,0.10000104870574801
124,,,,,(-3.2766e-10+9.8743e-11j),(-9.7314e-10+8.4319e-10j),(-0.0021329-0.0011452j),(-0.0090819-0.00065445j),"(5,)",2,6,-25.330771366029797,-13.824272060349873,11.506499305679922,,,,,(9.994226491109114e-08-1.0004483811438835e-07j),9.994226491109114e-08,-1.0004483811438835e-07
125,,,,,(-1.7595e-11+1.094e-09j),(6.0743e-10+3.7187e-09j),(-0.0055523+0.0053805j),(-0.015569+0.021624j),"(5,)",3,6,-15.244899550888288,-4.497770683195878,10.74712886769241,,,,,(9.993940407456099e-08-1.000456244005198e-07j),9.993940407456099e-08,-1.000456244005198e-07
126,1.3383e-07,0.033767,-0.3,3.0,(0.14142+8.2353e-09j),(-0.053134+0.048436j),(-0.053804-0.11288j),(-0.10899+0.34257j),"(5,)",1,7,3.387404436931978,17.926149328422213,14.538744891490236,-4.0149e-08,0.101301,59.081798483726686,61.23520841255269,(0.17320491553919753+0.09999823760219184j),0.17320491553919753,0.09999823760219184
127,,,,,(-4.058e-10+7.8458e-11j),(-1.2723e-09+8.9302e-10j),(-0.0024205-0.0016374j),(-0.010826-0.0019021j),"(5,)",2,7,-23.695772607664438,-12.188902282127358,11.50687032553708,,,,,(9.994438364081323e-08-1.0004842158906251e-07j),9.994438364081323e-08,-1.0004842158906251e-07
128,,,,,(-1.5547e-10+1.3636e-09j),(3.0625e-10+4.7178e-09j),(-0.0075881+0.0060437j),(-0.022072+0.025111j),"(5,)",3,7,-13.274146600877138,-2.5269094909827325,10.747237109894405,,,,,(9.994236140865903e-08-1.0004292146915385e-07j),9.994236140865903e-08,-1.0004292146915385e-07
129,2.1977e-07,0.03417,-0.3,3.0,(0.15868+8.1463e-09j),(-0.05529+0.048764j),(-0.053344-0.13053j),(-0.1175+0.34938j),"(5,)",1,8,4.228916700567248,18.143732119097557,13.91481541853031,-6.5931e-08,0.10250999999999999,61.03894422007606,63.621950348258714,(0.17320442356860638+0.10000137452255067j),0.17320442356860638,0.10000137452255067
130,,,,,(-4.972e-10+5.6111e-11j),(-1.6207e-09+9.5785e-10j),(-0.0027673-0.0022061j),(-0.012892-0.0033212j),"(5,)",2,8,-22.032582771418326,-10.524828745238944,11.507754026179382,,,,,(9.994047213283349e-08-1.0004439156434738e-07j),9.994047213283349e-08,-1.0004439156434738e-07
131,,,,,(-3.2823e-10+1.6015e-09j),(-1.3724e-10+5.6369e-09j),(-0.0096558+0.0063735j),(-0.028887+0.027485j),"(5,)",3,8,-11.743922309881196,-0.9966455851563973,10.747276724724799,,,,,(9.994103279210697e-08-1.0004572000238654e-07j),9.994103279210697e-08,-1.0004572000238654e-07
132,3.2498e-07,0.034661,-0.3,3.0,(0.17804+8.024e-09j),(-0.057117+0.049058j),(-0.052179-0.15013j),(-0.12468+0.35522j),"(5,)",1,9,5.076249503600842,18.326918901507952,13.25066939790711,-9.7494e-08,0.10398299999999999,62.32784930613654,65.4228632310089,(0.17320512509802094+0.0999993947491097j),0.17320512509802094,0.0999993947491097
133,,,,,(-6.0905e-10+3.8771e-11j),(-2.0312e-09+1.0689e-09j),(-0.0032368-0.0028528j),(-0.015499-0.0048197j),"(5,)",2,9,-20.311589743364742,-8.803342505111827,11.508247238252915,,,,,(9.994283725858987e-08-1.0004480887381285e-07j),9.994283725858987e-08,-1.0004480887381285e-07
134,,,,,(-5.307e-10+1.8107e-09j),(-6.9601e-10+6.4639e-09j),(-0.011704+0.0064012j),(-0.035817+0.028823j),"(5,)",3,9,-10.50710094055736,0.23997493136929923,10.747075871926658,,,,,(9.994119010783694e-08-1.000445340905664e-07j),9.994119010783694e-08,-1.000445340905664e-07
135,1.5861e-11,0.035121,-0.3,3.0,(0.070879+6.3918e-09j),(0.014176+0.044758j),(-0.032912-0.039839j),(-0.050511+0.22925j),"(6,)",1,1,0.7068180363597028,14.22447727799192,13.517659241632218,-4.7583e-12,0.105363,23.988116846046513,25.104963830281985,(0.17320378160908118-0.09999867486524013j),0.17320378160908118,-0.09999867486524013
136,,,,,(1.8832e-10+6.5026e-11j),(7.4553e-10-6.6237e-11j),(0.00061572+0.0012656j),(0.0040574+0.0033988j),"(6,)",2,1,-30.041774239867536,-18.53649659350944,11.505277646358095,,,,,(9.994122603554675e-08-1.0004368291260814e-07j),9.994122603554675e-08,-1.0004368291260814e-07
137,,,,,(1.2308e-11+5.0847e-11j),(7.2696e-11+1.6489e-10j),(-0.00019258+0.00031567j),(-0.00046163+0.0011878j),"(6,)",3,1,-41.65151554330326,-30.9045170017296,10.74699854157366,,,,,(9.993877836237987e-08-1.0004271616048613e-07j),9.993877836237987e-08,-1.0004271616048613e-07
138,1.0541e-10,0.035427,-0.3,3.0,(0.079527+7.0424e-09j),(0.015354+0.049581j),(-0.036404-0.045513j),(-0.057465+0.25308j),"(6,)",1,2,1.6552021347377095,15.095902007606446,13.440699872868736,-3.1622999999999996e-11,0.106281,29.04085979808242,30.418274079092217,(0.17320482902865156-0.09999690019018279j),0.17320482902865156,-0.09999690019018279
139,,,,,(2.1001e-10+1.1659e-10j),(9.0083e-10+7.7199e-11j),(0.00046771+0.0016346j),(0.0041159+0.0048926j),"(6,)",2,2,-28.40031509820829,-16.89538576053822,11.50492933767007,,,,,(9.994161351298554e-08-1.0004502982910983e-07j),9.994161351298554e-08,-1.0004502982910983e-07
140,,,,,(3.8499e-11+9.2186e-11j),(1.864e-10+2.8932e-10j),(-0.00026894+0.00065302j),(-0.00051585+0.0023785j),"(6,)",3,2,-36.03135032253666,-25.284616128022442,10.74673419451422,,,,,(9.994206547486184e-08-1.0004419359899412e-07j),9.994206547486184e-08,-1.0004419359899412e-07
141,1.0341e-09,0.035572,-0.3,3.0,(0.089231+7.6541e-09j),(0.016182+0.054374j),(-0.039801-0.052623j),(-0.065863+0.2759j),"(6,)",1,3,2.5634143864273193,15.86814269807924,13.30472831165192,-3.1022999999999997e-10,0.106716,34.4988024935342,36.18967904016266,(0.17320667348230132-0.09999967791070973j),0.17320667348230132,-0.09999967791070973
142,,,,,(2.0453e-10+2.0959e-10j),(1.0229e-09+4.0534e-10j),(-2.7123e-05+0.0020688j),(0.0030842+0.007143j),"(6,)",2,3,-26.695183382210054,-15.190253239874663,11.504930142335393,,,,,(9.994545175094192e-08-1.0004875230431821e-07j),9.994545175094192e-08,-1.0004875230431821e-07
143,,,,,(8.6669e-11+1.7941e-10j),(4.0353e-10+5.5567e-10j),(-0.00046316+0.0013309j),(-0.00076316+0.0047959j),"(6,)",3,3,-30.030918658744138,-19.284296556613736,10.746622102130402,,,,,(9.994372228211816e-08-1.0004442359032117e-07j),9.994372228211816e-08,-1.0004442359032117e-07
144,7.3654e-09,0.035566,-0.3,3.0,(0.10012+8.1305e-09j),(0.016514+0.058796j),(-0.042756-0.061565j),(-0.075485+0.29588j),"(6,)",1,4,3.4298390413733943,16.50857464827523,13.078735606901834,-2.20962e-09,0.106698,39.88246648203337,41.94702703565203,(0.17320343814644334-0.10000088390051468j),0.17320343814644334,-0.10000088390051468
145,,,,,(1.5916e-10+3.3995e-10j),(1.0678e-09+9.2206e-10j),(-0.00090495+0.0024938j),(0.00072351+0.0099501j),"(6,)",2,4,-24.535824028075467,-13.03084907398378,11.504974954091686,,,,,(9.994330749675389e-08-1.0004824248932408e-07j),9.994330749675389e-08,-1.0004824248932408e-07
146,,,,,(1.4089e-10+3.4227e-10j),(6.8667e-10+1.0745e-09j),(-0.0010054+0.0024157j),(-0.0019438+0.0088054j),"(6,)",3,4,-24.655654651082102,-13.908677274245719,10.746977376836387,,,,,(9.994232679474453e-08-1.0004518759211671e-07j),9.994232679474453e-08,-1.0004518759211671e-07
147,2.3711e-08,0.035679,-0.3,3.0,(0.11233+8.4713e-09j),(0.016354+0.06258j),(-0.044948-0.072565j),(-0.085634+0.31187j),"(6,)",1,5,4.258623418758295,17.007572183240324,12.748948764482028,-7.1132999999999994e-09,0.10703700000000001,44.414708077113474,46.90544818146995,(0.17320311011793518-0.09999703444332339j),0.17320311011793518,-0.09999703444332339
148,,,,,(1.0106e-10+4.8318e-10j),(1.0893e-09+1.5026e-09j),(-0.0019104+0.0029204j),(-0.0020731+0.012959j),"(6,)",2,5,-22.154410336808294,-10.649125586796268,11.505284750012025,,,,,(9.994555707743006e-08-1.0004607873888574e-07j),9.994555707743006e-08,-1.0004607873888574e-07
149,,,,,(1.6343e-10+5.9155e-10j),(9.1402e-10+1.9063e-09j),(-0.0021401+0.0037734j),(-0.004969+0.0141j),"(6,)",3,5,-20.2644324827843,-9.517506008309347,10.746926474474957,,,,,(9.994169385249309e-08-1.0004470047893888e-07j),9.994169385249309e-08,-1.0004470047893888e-07
150,5.3643e-08,0.036082,-0.3,3.0,(0.12604+8.6695e-09j),(0.015833+0.065718j),(-0.046299-0.08564j),(-0.095733+0.32415j),"(6,)",1,6,5.057111176299459,17.390518696360687,12.333407520061229,-1.60929e-08,0.10824600000000001,47.69701225772773,50.65706371413262,(0.1732063232143143-0.09999864550447617j),0.1732063232143143,-0.09999864550447617
151,,,,,(4.5701e-11+6.2461e-10j),(1.1172e-09+2.0733e-09j),(-0.0028945+0.0033518j),(-0.004789+0.015951j),"(6,)",2,6,-20.084927544941188,-8.579721970378309,11.50520557456288,,,,,(9.994247841508357e-08-1.0004542217602879e-07j),9.994247841508357e-08,-1.0004542217602879e-07
152,,,,,(1.3107e-10+8.9442e-10j),(9.8781e-10+2.9528e-09j),(-0.0038165+0.0051238j),(-0.0098358+0.019699j),"(6,)",3,6,-16.901676486093017,-6.154731512724421,10.746944973368596,,,,,(9.994213895529627e-08-1.000467480753593e-07j),9.994213895529627e-08,-1.000467480753593e-07
153,1.0742e-07,0.036629,-0.3,3.0,(0.14142+8.7707e-09j),(0.015134+0.068398j),(-0.046929-0.10071j),(-0.10546+0.33401j),"(6,)",1,7,5.829027892636312,17.700311092237197,11.871283199600883,-3.2226e-08,0.10988700000000001,50.1071036978896,53.59012774031503,(0.17320513820085381-0.0999976464017905j),0.17320513820085381,-0.0999976464017905
